	abundance	phyla	date	treatment
1237	0.443349754	Others	Jul.5	25
1238	0.394282898	Others	Jul.5	25
1239	0.198511166	Others	Jul.5	50
1240	0.444664032	Others	Jul.5	75
1241	0.888450148	Others	Jul.5	50
1242	0.541871921	Others	Jul.5	75
1243	0.148075025	Others	Jul.5	25
1244	0.197628458	Others	Jul.5	0
1245	0.148148148	Others	Jul.5	50
1246	0.295712173	Others	Jul.5	0
1247	0.344997536	Others	Jul.5	75
1248	0.788954635	Others	Jul.5	25
1249	0.246305419	Others	Jul.19	25
1250	0.147783251	Others	Jul.19	0
1251	0.394866732	Others	Jul.19	75
1252	0.296150049	Others	Jul.19	0
1253	0.098522167	Others	Jul.19	50
1254	0.741106719	Others	Jul.19	75
1255	0.246426811	Others	Jul.19	25
1256	0.887573964	Others	Jul.19	50
1257	0.492610837	Others	Jul.19	0
1258	0.444225074	Others	Jul.19	75
1259	0.691016782	Others	Jul.19	25
1260	0.246426811	Others	Jul.19	50
1261	0.494071146	Others	Jul.19	25
1262	0.344997536	Others	Jul.19	50
1263	0.443349754	Others	Jul.19	75
1264	0.345167653	Others	Jul.19	0
1265	0.740740741	Others	Jul.19	75
1266	0.44356826	Others	Jul.19	0
1267	0.740740741	Others	Jul.19	50
1268	0.197141449	Others	Jul.19	25
1269	0.394282898	Others	Jul.19	25
1270	0.147783251	Others	Jul.19	50
1271	0.197238659	Others	Jul.19	0
1272	0.940128649	Others	Jul.19	75
1273	0.592592593	Others	Jul.19	25
1274	0.246426811	Others	Jul.19	50
1275	0.197141449	Others	Jul.19	0
1276	0.690675876	Others	Jul.19	75
1277	0.246426811	Others	Jul.19	0
1278	0.346020761	Others	Jul.19	50
1279	0.494071146	Others	Jul.19	75
1280	0.592007893	Others	Jul.19	25
1281	0.493583416	Others	Jul.19	0
1282	0.543209877	Others	Jul.19	75
1283	5.676209279	Others	Jul.19	0
1284	1.040118871	Others	Jul.19	50
1285	0.694100149	Others	Jul.19	25
1286	0.542406312	Others	Jul.19	25
1287	0.988142292	Others	Jul.19	50
1288	0.542138985	Others	Jul.19	75
1289	0.098570724	Others	Jul.19	50
1290	0.641341885	Others	Jul.19	75
1291	0.197238659	Others	Jul.19	25
1292	0.098570724	Others	Jul.19	0
1293	0.443786982	Others	Jul.19	50
1294	0.345508391	Others	Jul.19	0
1295	0.690335306	Others	Jul.19	75
1296	0.197238659	Others	Jul.19	25
1297	0.935960591	Others	Aug.1	25
1298	0.790123457	Others	Aug.1	0
1299	0.493583416	Others	Aug.1	75
1300	0.592007893	Others	Aug.1	0
1301	0.049358342	Others	Aug.1	50
1302	0.449101796	Others	Aug.1	75
1303	0.689655172	Others	Aug.1	25
1304	0.542673902	Others	Aug.1	50
1305	0.345849802	Others	Aug.1	0
1306	NA	Others	Aug.1	75
1307	0.148221344	Others	Aug.1	25
1308	0.395061728	Others	Aug.1	50
1309	0.493339911	Others	Aug.1	25
1310	0.344827586	Others	Aug.1	50
1311	0.197238659	Others	Aug.1	75
1312	0.937345831	Others	Aug.1	0
1313	1.085347805	Others	Aug.1	75
1314	0.642609985	Others	Aug.1	0
1315	0.936883629	Others	Aug.1	50
1316	0.147856087	Others	Aug.1	25
1317	0.246426811	Others	Aug.1	25
1318	0.295712173	Others	Aug.1	50
1319	0.88801184	Others	Aug.1	0
1320	1.183431953	Others	Aug.1	75
1321	0.987166831	Others	Aug.1	25
1322	0.394282898	Others	Aug.1	50
1323	0.49382716	Others	Aug.1	0
1324	0.394671929	Others	Aug.1	75
1325	0.64165844	Others	Aug.1	0
1326	0.345337938	Others	Aug.1	50
1327	0.394477318	Others	Aug.1	75
1328	1.134681796	Others	Aug.1	25
1329	0.790123457	Others	Aug.1	0
1330	0.147783251	Others	Aug.1	75
1331	0.148514851	Others	Aug.1	0
1332	0.394282898	Others	Aug.1	50
1333	0.641975309	Others	Aug.1	25
1334	0.296296296	Others	Aug.1	25
1335	0.295712173	Others	Aug.1	50
1336	0.148075025	Others	Aug.1	75
1337	0.496770989	Others	Aug.1	50
1338	0.148075025	Others	Aug.1	75
1339	0.197335964	Others	Aug.1	25
1340	0.049285362	Others	Aug.1	0
1341	0.344997536	Others	Aug.1	50
1342	0.049285362	Others	Aug.1	0
1343	0.344827586	Others	Aug.1	75
1344	0.591424347	Others	Aug.1	25
1345	3.361344538	Unclassified	May.10	25
1346	5.719921105	Unclassified	May.10	0
1347	1.429980276	Unclassified	May.10	75
1348	1.479289941	Unclassified	May.10	0
1349	1.828063241	Unclassified	May.10	50
1350	1.398601399	Unclassified	May.10	75
1351	2.368031574	Unclassified	May.10	25
1352	1.930693069	Unclassified	May.10	50
1353	2.270483712	Unclassified	May.10	0
1354	2.56916996	Unclassified	May.10	75
1355	2.2200296	Unclassified	May.10	25
1356	2.270483712	Unclassified	May.10	50
1357	14.97035573	Unclassified	May.10	25
1358	0.691358025	Unclassified	May.10	50
1359	2.124505929	Unclassified	May.10	75
1360	1.531620553	Unclassified	May.10	0
1361	2.332506203	Unclassified	May.10	75
1362	2.365697388	Unclassified	May.10	0
1363	1.437066402	Unclassified	May.10	50
1364	1.778656126	Unclassified	May.10	25
1365	0.986193294	Unclassified	May.10	25
1366	3.650715343	Unclassified	May.10	50
1367	1.183431953	Unclassified	May.10	0
1368	0.443349754	Unclassified	May.10	75
1369	2.977667494	Unclassified	May.10	25
1370	NA	Unclassified	May.10	50
1371	0.8382643	Unclassified	May.10	0
1372	1.625615764	Unclassified	May.10	75
1373	2.645502646	Unclassified	May.10	0
1374	1.872843765	Unclassified	May.10	50
1375	1.528599606	Unclassified	May.10	75
1376	0.789343858	Unclassified	May.10	25
1377	3.552047361	Unclassified	May.10	0
1378	1.085347805	Unclassified	May.10	75
1379	0.8382643	Unclassified	May.10	0
1380	1.183431953	Unclassified	May.10	50
1381	1.432806324	Unclassified	May.10	25
1382	1.135241856	Unclassified	May.10	25
1383	1.57790927	Unclassified	May.10	50
1384	0.740009867	Unclassified	May.10	75
1385	1.333992095	Unclassified	May.10	50
1386	1.135802469	Unclassified	May.10	75
1387	4.096742349	Unclassified	May.10	25
1388	0.742942051	Unclassified	May.10	0
1389	1.036525173	Unclassified	May.10	50
1390	1.52784623	Unclassified	May.10	0
1391	1.18226601	Unclassified	May.10	75
1392	2.471576866	Unclassified	May.10	25
1393	1.57790927	Unclassified	May.24	25
1394	6.702809266	Unclassified	May.24	0
1395	1.776900296	Unclassified	May.24	75
1396	1.134681796	Unclassified	May.24	0
1397	2.022693636	Unclassified	May.24	50
1398	0.985707245	Unclassified	May.24	75
1399	2.225519288	Unclassified	May.24	25
1400	1.184600197	Unclassified	May.24	50
1401	1.726689689	Unclassified	May.24	0
1402	1.484413657	Unclassified	May.24	75
1403	1.530864198	Unclassified	May.24	25
1404	1.430685742	Unclassified	May.24	50
1405	0.837851158	Unclassified	May.24	25
1406	0.989119683	Unclassified	May.24	50
1407	2.665350444	Unclassified	May.24	75
1408	1.379990143	Unclassified	May.24	0
1409	1.430685742	Unclassified	May.24	75
1410	0.985707245	Unclassified	May.24	0
1411	0.690335306	Unclassified	May.24	50
1412	1.332675222	Unclassified	May.24	25
1413	1.775147929	Unclassified	May.24	25
1414	4.635108481	Unclassified	May.24	50
1415	1.233958539	Unclassified	May.24	0
1416	1.034992607	Unclassified	May.24	75
1417	1.135241856	Unclassified	May.24	25
1418	1.185185185	Unclassified	May.24	50
1419	1.184600197	Unclassified	May.24	0
1420	1.330704781	Unclassified	May.24	75
1421	0.691016782	Unclassified	May.24	0
1422	0.985707245	Unclassified	May.24	50
1423	1.134122288	Unclassified	May.24	75
1424	0.444444444	Unclassified	May.24	25
1425	1.380670611	Unclassified	May.24	0
1426	1.380670611	Unclassified	May.24	75
1427	1.823558403	Unclassified	May.24	0
1428	2.420948617	Unclassified	May.24	50
1429	1.826258638	Unclassified	May.24	25
1430	NA	Unclassified	May.24	25
1431	1.729249012	Unclassified	May.24	50
1432	2.322134387	Unclassified	May.24	75
1433	7.453109576	Unclassified	May.24	50
1434	0.93780849	Unclassified	May.24	75
1435	2.467917078	Unclassified	May.24	25
1436	0.696517413	Unclassified	May.24	0
1437	2.48015873	Unclassified	May.24	50
1438	1.135241856	Unclassified	May.24	0
1439	0.985707245	Unclassified	May.24	75
1440	0.88801184	Unclassified	May.24	25
1441	2.023692004	Unclassified	Jun.7	25
1442	1.388200297	Unclassified	Jun.7	0
1443	2.371541502	Unclassified	Jun.7	75
1444	2.420948617	Unclassified	Jun.7	0
1445	2.516033547	Unclassified	Jun.7	50
1446	3.703703704	Unclassified	Jun.7	75
1447	1.431391905	Unclassified	Jun.7	25
1448	2.069985214	Unclassified	Jun.7	50
1449	3.804347826	Unclassified	Jun.7	0
1450	2.168555939	Unclassified	Jun.7	75
1451	3.844258255	Unclassified	Jun.7	25
1452	2.762703503	Unclassified	Jun.7	50
1453	0.740740741	Unclassified	Jun.7	25
1454	1.282051282	Unclassified	Jun.7	50
1455	1.730103806	Unclassified	Jun.7	75
1456	0.88713652	Unclassified	Jun.7	0
1457	1.431391905	Unclassified	Jun.7	75
1458	5.920078934	Unclassified	Jun.7	0
1459	1.825357671	Unclassified	Jun.7	50
1460	2.073050346	Unclassified	Jun.7	25
1461	0.887573964	Unclassified	Jun.7	25
1462	3.801652893	Unclassified	Jun.7	50
1463	3.256043414	Unclassified	Jun.7	0
1464	1.19047619	Unclassified	Jun.7	75
1465	6.419753086	Unclassified	Jun.7	25
1466	2.317554241	Unclassified	Jun.7	50
1467	1.28458498	Unclassified	Jun.7	0
1468	1.233958539	Unclassified	Jun.7	75
1469	1.432098765	Unclassified	Jun.7	0
1470	4.061416543	Unclassified	Jun.7	50
1471	0.741839763	Unclassified	Jun.7	75
1472	0.344997536	Unclassified	Jun.7	25
1473	1.432098765	Unclassified	Jun.7	0
1474	1.630434783	Unclassified	Jun.7	75
1475	2.273850717	Unclassified	Jun.7	0
1476	1.777777778	Unclassified	Jun.7	50
1477	2.072027627	Unclassified	Jun.7	25
1478	1.827160494	Unclassified	Jun.7	25
1479	0.937345831	Unclassified	Jun.7	50
1480	1.381351751	Unclassified	Jun.7	75
1481	2.910705476	Unclassified	Jun.7	50
1482	2.169625247	Unclassified	Jun.7	75
1483	1.626416954	Unclassified	Jun.7	25
1484	0.935960591	Unclassified	Jun.7	0
1485	1.184600197	Unclassified	Jun.7	50
1486	1.231527094	Unclassified	Jun.7	0
1487	1.134681796	Unclassified	Jun.7	75
1488	0.542138985	Unclassified	Jun.7	25
1489	4.047384008	Unclassified	Jun.21	25
1490	2.119270577	Unclassified	Jun.21	0
1491	7.63546798	Unclassified	Jun.21	75
1492	5.522682446	Unclassified	Jun.21	0
1493	0.88713652	Unclassified	Jun.21	50
1494	3.238664674	Unclassified	Jun.21	75
1495	1.531620553	Unclassified	Jun.21	25
1496	1.281419418	Unclassified	Jun.21	50
1497	0.88713652	Unclassified	Jun.21	0
1498	1.385452746	Unclassified	Jun.21	75
1499	0.738916256	Unclassified	Jun.21	25
1500	2.167487685	Unclassified	Jun.21	50
1501	0.641341885	Unclassified	Jun.21	25
1502	0.739280434	Unclassified	Jun.21	50
1503	0.541871921	Unclassified	Jun.21	75
1504	1.086419753	Unclassified	Jun.21	0
1505	2.223320158	Unclassified	Jun.21	75
1506	NA	Unclassified	Jun.21	0
1507	1.828063241	Unclassified	Jun.21	50
1508	1.232134056	Unclassified	Jun.21	25
1509	1.674876847	Unclassified	Jun.21	25
1510	0.789343858	Unclassified	Jun.21	50
1511	2.465483235	Unclassified	Jun.21	0
1512	0.493339911	Unclassified	Jun.21	75
1513	1.57790927	Unclassified	Jun.21	25
1514	1.036013814	Unclassified	Jun.21	50
1515	2.912142152	Unclassified	Jun.21	0
1516	5.583003953	Unclassified	Jun.21	75
1517	2.712031558	Unclassified	Jun.21	0
1518	1.33201776	Unclassified	Jun.21	50
1519	1.232741617	Unclassified	Jun.21	75
1520	0.887573964	Unclassified	Jun.21	25
1521	2.612124199	Unclassified	Jun.21	0
1522	1.732673267	Unclassified	Jun.21	75
1523	4.051383399	Unclassified	Jun.21	0
1524	1.330704781	Unclassified	Jun.21	50
1525	2.021696252	Unclassified	Jun.21	25
1526	1.135241856	Unclassified	Jun.21	25
1527	1.778656126	Unclassified	Jun.21	50
1528	1.537698413	Unclassified	Jun.21	75
1529	3.399014778	Unclassified	Jun.21	50
1530	14.45904954	Unclassified	Jun.21	75
1531	2.716049383	Unclassified	Jun.21	25
1532	1.540755467	Unclassified	Jun.21	0
1533	0.936421883	Unclassified	Jun.21	50
1534	0.886699507	Unclassified	Jun.21	0
1535	1.430685742	Unclassified	Jun.21	75
1536	1.529353725	Unclassified	Jun.21	25
1537	NA	Unclassified	Jul.5	25
1538	NA	Unclassified	Jul.5	0
1539	1.6765286	Unclassified	Jul.5	75
1540	0.887573964	Unclassified	Jul.5	0
1541	2.516033547	Unclassified	Jul.5	50
1542	1.678183613	Unclassified	Jul.5	75
1543	1.430685742	Unclassified	Jul.5	25
1544	1.134122288	Unclassified	Jul.5	50
1545	2.073050346	Unclassified	Jul.5	0
1546	1.13805047	Unclassified	Jul.5	75
1547	9.679012346	Unclassified	Jul.5	25
1548	2.216748768	Unclassified	Jul.5	50
1549	1.834407536	Unclassified	Jul.5	25
1550	1.136363636	Unclassified	Jul.5	50
1551	1.57946693	Unclassified	Jul.5	75
1552	0.788565796	Unclassified	Jul.5	0
1553	0.890648194	Unclassified	Jul.5	75
1554	1.430685742	Unclassified	Jul.5	0
1555	0.295566502	Unclassified	Jul.5	50
1556	1.674876847	Unclassified	Jul.5	25
1557	0.295566502	Unclassified	Jul.5	25
1558	0.839506173	Unclassified	Jul.5	50
1559	2.0256917	Unclassified	Jul.5	0
1560	0.395061728	Unclassified	Jul.5	75
1561	0.88801184	Unclassified	Jul.5	25
1562	0.936883629	Unclassified	Jul.5	50
1563	1.183431953	Unclassified	Jul.5	0
1564	2.119270577	Unclassified	Jul.5	75
1565	1.338688086	Unclassified	Jul.5	0
1566	0.78817734	Unclassified	Jul.5	50
1567	1.428571429	Unclassified	Jul.5	75
1568	0.541871921	Unclassified	Jul.5	25
1569	1.922129128	Unclassified	Jul.5	0
1570	2.662721893	Unclassified	Jul.5	75
1571	2.66798419	Unclassified	Jul.5	0
1572	1.973359645	Unclassified	Jul.5	50
1573	1.527093596	Unclassified	Jul.5	25
1574	0.837851158	Unclassified	Jul.5	25
1575	1.091811414	Unclassified	Jul.5	50
1576	0.790513834	Unclassified	Jul.5	75
1577	5.38005923	Unclassified	Jul.5	50
1578	0.837438424	Unclassified	Jul.5	75
1579	0.64165844	Unclassified	Jul.5	25
1580	1.630434783	Unclassified	Jul.5	0
1581	0.543209877	Unclassified	Jul.5	50
1582	1.429275505	Unclassified	Jul.5	0
1583	1.379990143	Unclassified	Jul.5	75
1584	0.936883629	Unclassified	Jul.5	25
1585	5.369458128	Unclassified	Jul.19	25
1586	0.935960591	Unclassified	Jul.19	0
1587	4.047384008	Unclassified	Jul.19	75
1588	6.614017769	Unclassified	Jul.19	0
1589	0.886699507	Unclassified	Jul.19	50
1590	1.92687747	Unclassified	Jul.19	75
1591	1.97141449	Unclassified	Jul.19	25
1592	3.106508876	Unclassified	Jul.19	50
1593	1.083743842	Unclassified	Jul.19	0
1594	1.678183613	Unclassified	Jul.19	75
1595	1.826258638	Unclassified	Jul.19	25
1596	0.837851158	Unclassified	Jul.19	50
1597	1.432806324	Unclassified	Jul.19	25
1598	1.330704781	Unclassified	Jul.19	50
1599	1.97044335	Unclassified	Jul.19	75
1600	1.57790927	Unclassified	Jul.19	0
1601	1.580246914	Unclassified	Jul.19	75
1602	17.59487432	Unclassified	Jul.19	0
1603	1.777777778	Unclassified	Jul.19	50
1604	1.379990143	Unclassified	Jul.19	25
1605	0.542138985	Unclassified	Jul.19	25
1606	0.837438424	Unclassified	Jul.19	50
1607	1.183431953	Unclassified	Jul.19	0
1608	0.940128649	Unclassified	Jul.19	75
1609	1.827160494	Unclassified	Jul.19	25
1610	1.232134056	Unclassified	Jul.19	50
1611	0.640709709	Unclassified	Jul.19	0
1612	0.592007893	Unclassified	Jul.19	75
1613	1.478560867	Unclassified	Jul.19	0
1614	2.174987642	Unclassified	Jul.19	50
1615	1.531620553	Unclassified	Jul.19	75
1616	1.085347805	Unclassified	Jul.19	25
1617	1.431391905	Unclassified	Jul.19	0
1618	1.827160494	Unclassified	Jul.19	75
1619	1.135241856	Unclassified	Jul.19	0
1620	1.981178801	Unclassified	Jul.19	50
1621	1.338621715	Unclassified	Jul.19	25
1622	0.887573964	Unclassified	Jul.19	25
1623	2.124505929	Unclassified	Jul.19	50
1624	0.837851158	Unclassified	Jul.19	75
1625	0.739280434	Unclassified	Jul.19	50
1626	2.121361618	Unclassified	Jul.19	75
1627	1.429980276	Unclassified	Jul.19	25
1628	0.837851158	Unclassified	Jul.19	0
1629	0.493096647	Unclassified	Jul.19	50
1630	1.233958539	Unclassified	Jul.19	0
1631	1.134122288	Unclassified	Jul.19	75
1632	1.479289941	Unclassified	Jul.19	25
1633	7.980295567	Unclassified	Aug.1	25
1634	2.864197531	Unclassified	Aug.1	0
1635	2.615992103	Unclassified	Aug.1	75
1636	9.225456339	Unclassified	Aug.1	0
1637	1.628825271	Unclassified	Aug.1	50
1638	1.646706587	Unclassified	Aug.1	75
1639	2.266009852	Unclassified	Aug.1	25
1640	3.453379378	Unclassified	Aug.1	50
1641	7.114624506	Unclassified	Aug.1	0
1642	NA	Unclassified	Aug.1	75
1643	4.59486166	Unclassified	Aug.1	25
1644	15.80246914	Unclassified	Aug.1	50
1645	1.77602368	Unclassified	Aug.1	25
1646	0.591133005	Unclassified	Aug.1	50
1647	1.183431953	Unclassified	Aug.1	75
1648	1.578687716	Unclassified	Aug.1	0
1649	1.628021707	Unclassified	Aug.1	75
1650	1.680672269	Unclassified	Aug.1	0
1651	3.99408284	Unclassified	Aug.1	50
1652	0.44356826	Unclassified	Aug.1	25
1653	0.837851158	Unclassified	Aug.1	25
1654	0.88713652	Unclassified	Aug.1	50
1655	2.614701529	Unclassified	Aug.1	0
1656	0.73964497	Unclassified	Aug.1	75
1657	4.985192498	Unclassified	Aug.1	25
1658	1.379990143	Unclassified	Aug.1	50
1659	10.51851852	Unclassified	Aug.1	0
1660	1.628021707	Unclassified	Aug.1	75
1661	3.208292201	Unclassified	Aug.1	0
1662	1.085347805	Unclassified	Aug.1	50
1663	0.887573964	Unclassified	Aug.1	75
1664	3.700049334	Unclassified	Aug.1	25
1665	2.37037037	Unclassified	Aug.1	0
1666	0.591133005	Unclassified	Aug.1	75
1667	1.683168317	Unclassified	Aug.1	0
1668	0.44356826	Unclassified	Aug.1	50
1669	1.333333333	Unclassified	Aug.1	25
1670	1.827160494	Unclassified	Aug.1	25
1671	0.739280434	Unclassified	Aug.1	50
1672	1.085883514	Unclassified	Aug.1	75
1673	1.192250373	Unclassified	Aug.1	50
1674	0.592300099	Unclassified	Aug.1	75
1675	1.036013814	Unclassified	Aug.1	25
1676	0.88713652	Unclassified	Aug.1	0
1677	0.985707245	Unclassified	Aug.1	50
1678	0.591424347	Unclassified	Aug.1	0
1679	1.724137931	Unclassified	Aug.1	75
1680	1.034992607	Unclassified	Aug.1	25
